FID_,scalerank,natscale,labelrank,featurecla,name,namepar,namealt,diffascii,nameascii,adm0cap,capalt,capin,worldcity,megacity,sov0name,sov_a3,adm0name,adm0_a3,adm1name,iso_a2,note,latitude,longitude,changed,namediff,diffnote,pop_max,pop_min,pop_other,rank_max,rank_min,geonameid,meganame,ls_name,ls_match,checkme
,7,20,1,Populated place,Aurangabad, , ,0,Aurangabad,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Bihar,IN, ,24.770411803199998,84.380006875600003,0.000000000000000,0, ,95929,95929,1191845,8,8,1278148.000000000000000, ,Aurangabad1,1,0
,7,20,1,Populated place,Bilaspur, , ,0,Bilaspur,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Chhattisgarh,IN, ,22.090420348100000,82.159987344300006,0.000000000000000,0, ,543454,330106,648825,11,10,1275637.000000000000000, ,Bilaspur,1,0
,7,20,1,Populated place,Burhanpur, , ,0,Burhanpur,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Madhya Pradesh,IN, ,21.300391051199998,76.130019489399999,0.000000000000000,0, ,197233,197233,0,9,9,-1.000000000000000, ,Burhanpur,1,1
,7,20,1,Populated place,Ujjain, , ,0,Ujjain,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Madhya Pradesh,IN, ,23.190404885900001,75.790040241400007,0.000000000000000,0, ,513350,457346,591216,11,10,1253914.000000000000000, ,Ujjain,1,0
,7,20,1,Populated place,Ratlam, , ,0,Ratlam,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Madhya Pradesh,IN, ,23.350395120200002,75.029983275299998,0.000000000000000,0, ,307229,236843,305075,10,10,1258342.000000000000000, ,Ratlam,1,0
,7,20,1,Populated place,Sagar, , ,0,Sagar,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Madhya Pradesh,IN, ,23.850390440900000,78.750014606600004,0.000000000000000,0, ,328240,247333,325281,10,10,1257845.000000000000000, ,Sagar,1,0
,7,20,1,Populated place,Vellore, , ,0,Vellore,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Tamil Nadu,IN, ,12.920385761500000,79.150041869000006,4.000000000000000,0,Changed scale rank.,177081,177081,2791225,9,9,1253286.000000000000000, ,Vellore,1,0
,7,20,1,Populated place,Tiruvannamalai, , ,0,Tiruvannamalai,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Tamil Nadu,IN, ,12.260374368200001,79.099967406100006,0.000000000000000,0, ,138243,138243,1862323,9,9,1254327.000000000000000, ,Tiruvannamalai,1,0
,7,20,1,Populated place,Rajapalaiyam, , ,0,Rajapalaiyam,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Tamil Nadu,IN, ,9.420392678770000,77.580008503100004,0.000000000000000,0, ,369991,307959,1136412,10,10,1258916.000000000000000, ,Rajapalaiyam,1,0
,7,20,1,Populated place,Cuddalore, , ,0,Cuddalore,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Tamil Nadu,IN, ,11.720407327200000,79.770004027200002,4.000000000000000,0,Changed scale rank.,158569,158569,1803945,9,9,1273802.000000000000000, ,Cuddalore,1,0
,7,20,1,Populated place,Karur, , ,0,Karur,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Tamil Nadu,IN, ,10.950376809600000,78.083336953699998,4.000000000000000,0,Changed scale rank.,76915,76915,2020447,8,8,1267648.000000000000000, ,Karur,1,0
,7,20,1,Populated place,Kanchipuram, , ,0,Kanchipuram,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Tamil Nadu,IN, ,12.833724384500000,79.716673949099999,0.000000000000000,0, ,155029,155029,2142430,9,9,1268159.000000000000000, ,Kanchipuram,1,0
,7,20,1,Populated place,Tirunelveli, , ,0,Tirunelveli,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Tamil Nadu,IN, ,8.730408954800000,77.689975950999994,4.000000000000000,0,Changed scale rank.,542200,435844,563039,11,10,1254361.000000000000000, ,Tirunelveli,1,0
,7,20,1,Populated place,Nagercoil, , ,0,Nagercoil,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Tamil Nadu,IN, ,8.180365009490000,77.429991820200001,0.000000000000000,0, ,224329,213858,1764373,10,10,1262204.000000000000000, ,Nagercoil,1,0
,7,20,1,Populated place,Thanjavur, , ,0,Thanjavur,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Tamil Nadu,IN, ,10.770413634200001,79.150041869000006,4.000000000000000,0,Changed scale rank.,219571,219571,1949092,10,10,1254649.000000000000000, ,Thanjavur,1,0
,7,20,1,Populated place,Kumbakonam, , ,0,Kumbakonam,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Tamil Nadu,IN, ,10.980478331400001,79.400000771999999,4.000000000000000,0,Changed scale rank.,139264,139264,3143320,9,9,1265683.000000000000000, ,Kumbakonam,1,0
,7,20,1,Populated place,Valparai, , ,0,Valparai,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Tamil Nadu,IN, ,10.320415261799999,76.969968219899997,0.000000000000000,0, ,114308,90353,1017996,9,8,1253472.000000000000000, ,Valparai,1,0
,7,20,1,Populated place,Tiruppur, , ,0,Tiruppur,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Tamil Nadu,IN, ,11.080420551500000,77.329997923700006,4.000000000000000,0,Changed scale rank.,650000,444543,2090024,11,10,1254348.000000000000000, ,Tiruppur,1,0
,7,20,1,Admin-1 capital,Daman, , ,0,Daman,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Dadra and Nagar Haveli,IN, ,20.417008279400001,72.850012978999999,1.000000000000000,1,Added place. Population from GeoNames.,39737,39737,0,7,7,1273618.000000000000000, , ,2,0
,7,20,1,Populated place,Navsari, , ,0,Navsari,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Dadra and Nagar Haveli,IN, ,20.850392678799999,72.920034544800004,0.000000000000000,0, ,163000,163000,708779,9,9,-1.000000000000000, ,Navsari,1,0
,7,20,1,Populated place,Bhuj, , ,0,Bhuj,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Dadra and Nagar Haveli,IN, ,23.250375385500000,69.809991820199997,0.000000000000000,0, ,289429,289429,0,10,10,-1.000000000000000, ,Bhuj,0,0
,7,20,1,Populated place,Bhavnagar, , ,0,Bhavnagar,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Dadra and Nagar Haveli,IN, ,21.778423888100001,72.129953571499996,0.000000000000000,0, ,554978,464602,450714,11,10,1276032.000000000000000, ,Bhavnagar,1,0
,7,20,1,Admin-1 capital,Gandhinagar, , ,0,Gandhinagar,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Dadra and Nagar Haveli,IN, ,23.300398172000001,72.639948281800002,0.000000000000000,0, ,195891,195891,2348726,9,9,1271715.000000000000000, ,Gandhinagar,1,5
,7,20,1,Admin-1 capital,Itanagar, , ,0,Itanagar,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Arunachal Pradesh,IN, ,27.100398782399999,93.616600707000003,1.000000000000000,1,Added place. Population from GeoNames.,44971,44971,0,7,7,1269655.000000000000000, , ,2,0
,7,20,1,Admin-1 capital,Aizawl, , ,0,Aizawl,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Mizoram,IN, ,23.710398985800001,92.720014606700005,0.000000000000000,0, ,283021,265331,283021,10,10,1279186.000000000000000, ,Aizawl,1,0
,7,20,1,Admin-1 capital,Agartala, , ,0,Agartala,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Tripura,IN, ,23.835404275500000,91.279999144499996,4.000000000000000,0,Changed scale rank.,203264,203264,6736544,10,10,1279290.000000000000000, ,Agartala,1,0
,6,30,1,Populated place,Kakinada, , ,0,Kakinada,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Andhra Pradesh,IN, ,16.967477232800000,82.237501992700004,1.000000000000000,0,Changed scale rank.,292923,292923,1742329,10,10,1268561.000000000000000, ,Kakinada,1,0
,6,30,1,Populated place,Warangal, , ,0,Warangal,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Andhra Pradesh,IN, ,18.009997577899998,79.579989785699993,1.000000000000000,0,Changed scale rank.,1203853,865527,1506917,12,11,1252948.000000000000000, ,Warangal,1,0
,6,30,1,Populated place,Brahmapur,Berhampur, ,0,Brahmapur,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Orissa,IN, ,19.319995136500001,84.799981240799994,1.000000000000000,1,Name changed. Changed scale rank.,324726,324726,1828071,10,10,1275198.000000000000000, ,Brahmapur,1,0
,6,30,1,Populated place,Bijapur, , ,0,Bijapur,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Karnataka,IN, ,16.835418110100001,75.709993447800002,0.000000000000000,0, ,271064,270870,260082,10,10,1275701.000000000000000, ,Bijapur,1,0
,6,30,1,Populated place,Bhiwandi, , ,0,Bhiwandi,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Maharashtra,IN, ,19.350019143600001,73.129995889200003,0.000000000000000,0, ,795000,707035,2352668,11,11,1275901.000000000000000,Bhiwandi,Bhiwandi,1,0
,6,30,1,Populated place,Latur, , ,0,Latur,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Maharashtra,IN, ,18.400413023900001,76.569992634000002,0.000000000000000,0, ,374394,348967,376628,10,10,1265014.000000000000000, ,Latur,1,0
,6,30,1,Populated place,Ahmednagar, , ,0,Ahmednagar,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Maharashtra,IN, ,19.110421365299999,74.750000365099993,0.000000000000000,0, ,391760,367140,649407,10,10,1279228.000000000000000, ,Ahmednagar,1,0
,6,30,1,Populated place,Chandrapur, , ,0,Chandrapur,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Maharashtra,IN, ,19.969981301899999,79.300006875500003,1.000000000000000,0,Changed scale rank.,595118,328351,595278,11,10,1274693.000000000000000, ,Chandrapur,1,0
,6,30,1,Populated place,Amravati, , ,0,Amravati,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Maharashtra,IN, ,20.949973163799999,77.770022744700000,1.000000000000000,0,Changed scale rank.,734451,603837,704913,11,11,1278718.000000000000000, ,Amravati,1,0
,6,30,1,Populated place,Dhule, , ,0,Dhule,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Maharashtra,IN, ,20.899976215599999,74.769999144400003,1.000000000000000,0,Changed scale rank.,479073,366980,470808,10,10,1272691.000000000000000, ,Dhule,1,0
,6,30,1,Populated place,Dibrugarh, , ,0,Dibrugarh,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Assam,IN, ,27.483321145600002,94.899984902900002,1.000000000000000,0,Changed scale rank.,166366,122155,392441,9,9,1272648.000000000000000, ,Dibrugarh,1,0
,6,30,1,Admin-1 capital,Imphal, , ,0,Imphal,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Manipur,IN, ,24.799970722400001,93.950017048099994,1.000000000000000,0,Changed scale rank.,264986,223523,972480,10,10,1269771.000000000000000, ,Imphal,1,0
,6,30,1,Populated place,Udaipur, , ,0,Udaipur,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Rajasthan,IN, ,24.599982929500001,73.730010944499995,1.000000000000000,0,Changed scale rank.,469737,422784,469579,10,10,1253986.000000000000000, ,Udaipur,1,0
,6,30,1,Populated place,Gorakhpur, , ,0,Gorakhpur,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Uttar Pradesh,IN, ,26.750394306400000,83.380016234300001,0.000000000000000,0, ,674246,674246,20968435,11,11,1270927.000000000000000, ,Gorakhpur,1,0
,6,30,1,Populated place,Barddhaman, , ,0,Barddhaman,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,West Bengal,IN, ,23.250375385500000,87.864962116399994,4.000000000000000,0,Changed scale rank.,301725,301725,10241228,10,10,1277029.000000000000000, ,Barddhaman,1,0
,6,30,1,Populated place,Krishnanagar, , ,0,Krishnanagar,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,West Bengal,IN, ,23.380341612700001,88.530037800000002,0.000000000000000,0, ,145926,145926,6381496,9,9,1265859.000000000000000, ,Krishnanagar,1,0
,6,30,1,Populated place,Gaya, , ,0,Gaya,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Bihar,IN, ,24.799970722400001,85.000020710200005,1.000000000000000,0,Changed scale rank.,423692,423692,25738,10,10,1271439.000000000000000, ,Gaya2,1,0
,6,30,1,Populated place,Porbandar, , ,0,Porbandar,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Dadra and Nagar Haveli,IN, ,21.669980894999998,69.670000365099995,1.000000000000000,0,Changed scale rank.,234684,138872,0,10,9,1259395.000000000000000, ,Porbandar,1,0
,6,30,1,Populated place,Nellore, , ,0,Nellore,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Andhra Pradesh,IN, ,14.439982929399999,79.989938923099999,1.000000000000000,0,Changed scale rank.,678004,404158,678761,11,10,1261529.000000000000000, ,Nellore,1,0
,6,30,1,Populated place,Kurnool, , ,0,Kurnool,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Andhra Pradesh,IN, ,15.830001443400000,78.030006875500007,1.000000000000000,0,Changed scale rank.,424920,278124,392384,10,10,-1.000000000000000, ,Kurnool,1,0
,6,30,1,Populated place,Guntur, , ,0,Guntur,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Andhra Pradesh,IN, ,16.329996764099999,80.450014199799995,1.000000000000000,0,Changed scale rank.,530577,530577,1879276,11,11,1270668.000000000000000, ,Guntur,1,0
,6,30,1,Populated place,Tumkur, , ,0,Tumkur,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Karnataka,IN, ,13.329973163800000,77.100037799999996,1.000000000000000,0,Changed scale rank.,399606,307359,399990,10,10,1254089.000000000000000, ,Tumkur,1,0
,6,30,1,Populated place,Davangere, , ,0,Davangere,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Karnataka,IN, ,14.470006936600001,75.920006468599993,1.000000000000000,0,Changed scale rank.,503564,435125,495557,11,10,-1.000000000000000, ,Davangere,1,0
,6,30,1,Populated place,Bellary, , ,0,Bellary,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Karnataka,IN, ,15.150042947299999,76.915036172399994,1.000000000000000,0,Changed scale rank.,445388,336681,445549,10,10,1276509.000000000000000, ,Bellary,1,0
,6,30,1,Populated place,Belgaum, , ,0,Belgaum,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Karnataka,IN, ,15.865012226299999,74.505002399600002,1.000000000000000,0,Changed scale rank.,608756,610189,597805,11,11,1276533.000000000000000, ,Belgaum,1,0
,6,30,1,Populated place,Tuticorin, , ,0,Tuticorin,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Tamil Nadu,IN, ,8.819990050180000,78.130000772000002,1.000000000000000,0,Changed scale rank.,436094,436094,694586,10,10,-1.000000000000000, ,Tuticorin,1,0
,6,30,1,Populated place,Dindigul, , ,0,Dindigul,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Tamil Nadu,IN, ,10.379972349999999,78.000034544800002,1.000000000000000,0,Changed scale rank.,200797,200797,1653461,10,10,1272543.000000000000000, ,Dindigul,1,0
,4,50,1,Admin-1 capital,Chandigarh, , ,0,Chandigarh,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Chandigarh,IN, ,30.719996967600000,76.780005654799993,1.000000000000000,0,Changed scale rank.,979000,914371,2436384,11,11,1274746.000000000000000,Chandigarh,Chandigarh,1,5
,4,50,1,Populated place,Jammu, , ,0,Jammu,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Jammu and Kashmir,IN, ,32.711787535600003,74.846738646299997,1.000000000000000,0,Changed scale rank.,791000,465567,2567923,11,10,1269321.000000000000000,Jammu,Jammu,1,0
,4,50,1,Populated place,Sholapur, ,Solapur,0,Sholapur,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Maharashtra,IN, ,17.670405903100001,75.900007689299997,4.000000000000000,0,Changed scale rank.,1057000,961112,961272,12,11,1256436.000000000000000,Solapur,Sholapur,1,0
,4,50,1,Populated place,Aurangabad, , ,0,Aurangabad,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Maharashtra,IN, ,19.895696430400001,75.320301471899995,0.000000000000000,0, ,1113000,1016441,1191845,12,12,1278149.000000000000000,Aurangabad,Aurangabad2,1,0
,4,50,1,Populated place,Nasik, ,Nashik,0,Nasik,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Maharashtra,IN, ,20.000418720500001,73.779982054499996,0.000000000000000,0, ,1473000,1289497,2128331,12,12,1261731.000000000000000,Nashik,Nasik,1,0
,4,50,1,Admin-1 capital,Dispur, ,Gauhati|Dispur,0,Dispur,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Assam,IN, ,26.144023049899999,91.766636107400004,4.000000000000000,1,Location adjusted. Changed scale rank.,16140,16140,5845724,6,6,1272508.000000000000000, ,Guwahati,1,0
,4,50,1,Populated place,Jullundur, ,Jalandhar,0,Jullundur,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Punjab,IN, ,31.334920673599999,75.569020140500001,0.000000000000000,0, ,855000,785178,2532701,11,11,1268782.000000000000000,Jalandhar,Jullundur,1,0
,4,50,1,Populated place,Allahabad, , ,0,Allahabad,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Uttar Pradesh,IN, ,25.454995340000000,81.840006875499995,0.000000000000000,0, ,1201000,1073438,7913218,12,12,1278994.000000000000000,Allahabad,Allahabad,1,0
,4,50,1,Populated place,Moradabad, , ,0,Moradabad,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Uttar Pradesh,IN, ,28.841791197700001,78.756784219300002,0.000000000000000,0, ,787000,721139,5855554,11,11,1262801.000000000000000,Moradabad,Moradabad,1,0
,4,50,1,Populated place,Ghaziabad, , ,0,Ghaziabad,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Uttar Pradesh,IN, ,28.660381082200001,77.408391071500006,0.000000000000000,0, ,1341000,1199191,2455364,12,12,1271308.000000000000000,Ghaziabad,Ghaziabad,1,0
,4,50,1,Populated place,Agra, , ,0,Agra,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Uttar Pradesh,IN, ,27.170420348099999,78.015020710200005,0.000000000000000,0, ,1592000,1430055,3453397,12,12,1279259.000000000000000,Agra,Agra,1,0
,4,50,1,Populated place,Aligarh, , ,0,Aligarh,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Uttar Pradesh,IN, ,27.892210916100002,78.061787881399994,0.000000000000000,0, ,805000,753207,3956150,11,11,1279017.000000000000000,Aligarh,Aligarh,1,0
,4,50,1,Populated place,Meerut, , ,0,Meerut,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Uttar Pradesh,IN, ,29.000412006600001,77.700001178899996,0.000000000000000,0, ,1398000,1223184,3268037,12,12,1263214.000000000000000,Meerut,Meerut,1,0
,4,50,1,Populated place,Dhanbad, , ,0,Dhanbad,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Jharkhand,IN, ,23.800393492600001,86.419985716699998,0.000000000000000,0, ,1246000,219636,10591402,12,10,1272979.000000000000000,Dhanbad,Dhanbad,1,0
,4,50,1,Populated place,Gwalior, , ,0,Gwalior,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Madhya Pradesh,IN, ,26.229986794999999,78.180075234900002,1.000000000000000,0,Changed scale rank.,978000,882458,1058242,11,11,1270583.000000000000000,Gwalior,Gwalior,1,0
,4,50,1,Populated place,Vadodara, ,Baroda,0,Vadodara,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Dadra and Nagar Haveli,IN, ,22.310019347099999,73.180018675599996,1.000000000000000,1,Name changed. Changed scale rank.,1756000,1409476,4162372,12,12,1253573.000000000000000,Vadodara,Vadodara,1,0
,4,50,1,Populated place,Rajkot, , ,0,Rajkot,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Dadra and Nagar Haveli,IN, ,22.310019347099999,70.800008910000003,1.000000000000000,0,Changed scale rank.,1260000,1099882,1066873,12,12,1258847.000000000000000,Rajkot,Rajkot,1,0
,4,50,1,Populated place,Faridabad, , ,0,Faridabad,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Haryana,IN, ,28.433333300000001,77.316666699999999,1.000000000000000,0, ,1394000,1394000,0,12,12,1271951.000000000000000,Faridabad, ,0,0
,4,50,1,Admin-1 capital,Srinagar, , ,0,Srinagar,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Jammu and Kashmir,IN, ,34.099971536300004,74.815009316900003,0.000000000000000,0, ,1140000,975857,3056949,12,11,1255634.000000000000000,Srinagar,Srinagar,1,0
,4,50,1,Populated place,Vijayawada, ,Bezwada|Bezawada,0,Vijayawada,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Andhra Pradesh,IN, ,16.519959329199999,80.630003213400002,1.000000000000000,1,Name changed. Changed scale rank.,1137000,874587,2470463,12,11,1253184.000000000000000,Vijayawada,Vijayawada,1,0
,4,50,1,Admin-1 capital,Thiruvananthapuram,Trivandrum, ,0,Thiruvananthapuram,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Kerala,IN, ,8.499983743210001,76.950021117099993,1.000000000000000,1,Name changed.,954000,784153,2885266,11,11,1254163.000000000000000,Thiruvananthapuram,Trivandrum,1,0
,4,50,1,Populated place,Kochi,Cochin, ,0,Kochi,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Kerala,IN, ,10.015007546900000,76.223915566900004,1.000000000000000,1,Name changed. Changed scale rank.,1519000,604696,5758533,12,11,1273874.000000000000000,Kochi,Cochin,1,0
,4,50,1,Populated place,Cuttack, , ,0,Cuttack,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Orissa,IN, ,20.470002460700002,85.889940550700004,0.000000000000000,0, ,580000,580000,4254562,11,11,1273780.000000000000000, ,Cuttack,1,0
,4,50,1,Populated place,Hubli, ,Hubli-Dharwad,0,Hubli,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Karnataka,IN, ,15.359978453500000,75.125016234200004,1.000000000000000,0,Changed scale rank.,890000,792804,792965,11,11,1269920.000000000000000,Hubli-Dharwad,Hubli,1,0
,4,50,1,Populated place,Mangalore, , ,0,Mangalore,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Karnataka,IN, ,12.900025247100000,74.849994261600003,0.000000000000000,0, ,776632,417387,1079815,11,10,1263780.000000000000000, ,Mangalore,1,0
,4,50,1,Populated place,Mysore, , ,0,Mysore,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Karnataka,IN, ,12.309983743200000,76.660012979000001,0.000000000000000,0, ,887000,868313,1120352,11,11,1262321.000000000000000,Mysore,Mysore,1,0
,4,50,1,Populated place,Gulbarga, , ,0,Gulbarga,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Karnataka,IN, ,17.349960346400000,76.820003213400000,0.000000000000000,0, ,483615,481478,465967,10,10,1270752.000000000000000, ,Gulbarga,1,0
,4,50,1,Populated place,Kolhapur, , ,0,Kolhapur,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Maharashtra,IN, ,16.700000019299999,74.220006875500005,0.000000000000000,0, ,750000,561841,1081081,11,11,1266285.000000000000000, ,Kolhapur,1,0
,4,50,1,Populated place,Nanded, , ,0,Nanded,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Maharashtra,IN, ,19.169978453500001,77.300025593000001,0.000000000000000,0, ,623708,550564,623868,11,11,-1.000000000000000, ,Nanded,1,0
,4,50,1,Populated place,Akola, , ,0,Akola,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Maharashtra,IN, ,20.709987812300000,77.010017454899995,0.000000000000000,0, ,503502,428857,504189,11,10,1279105.000000000000000, ,Akola,1,0
,4,50,1,Populated place,Guwahati, ,Gauhati|Dispur|Gauhati,0,Guwahati,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Assam,IN, ,26.160016905700001,91.769995075400004,1.000000000000000,1,Name changed. Feature class changed.,983000,17516,5845724,11,6,1261186.000000000000000,Guwahati,Guwahati,1,0
,4,50,1,Populated place,Ludhiana, , ,0,Ludhiana,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Punjab,IN, ,30.927762063599999,75.872257445200006,0.000000000000000,0, ,1649000,1545368,3666060,12,12,1264728.000000000000000,Ludhiana,Ludhiana,1,0
,4,50,1,Populated place,Kota, , ,0,Kota,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Rajasthan,IN, ,25.179999205500000,75.834998737500001,0.000000000000000,0, ,827000,763088,1093748,11,11,1266049.000000000000000,Kota,Kota,1,0
,4,50,1,Populated place,Jodhpur, , ,0,Jodhpur,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Rajasthan,IN, ,26.291765969800000,73.016772825999993,0.000000000000000,0, ,995000,921476,1179912,11,11,1268865.000000000000000,Jodhpur,Jodhpur,1,0
,4,50,1,Admin-1 capital,Lucknow, , ,0,Lucknow,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Uttar Pradesh,IN, ,26.855039081800001,80.914998737499999,0.000000000000000,0, ,2695000,2472011,7149052,12,12,1264733.000000000000000,Lucknow,Lucknow,1,0
,4,50,1,Populated place,Saharanpur, , ,0,Saharanpur,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Uttar Pradesh,IN, ,29.970016905700000,77.550036172399999,0.000000000000000,0, ,484873,484873,3079478,10,10,1257806.000000000000000, ,Saharanpur,1,0
,4,50,1,Admin-1 capital,Ranchi, , ,0,Ranchi,0.000000000000000,0.000000000000000, ,0.000000000000000,1,India,IND,India,IND,Jharkhand,IN, ,23.370006326300000,85.330026406800002,4.000000000000000,0,Changed feature class.,1044000,846454,2545274,12,11,1258526.000000000000000,Ranchi,Ranchi,1,0
,4,50,1,Populated place,Bhagalpur, , ,0,Bhagalpur,0.000000000000000,0.000000000000000, ,0.000000000000000,0,India,IND,India,IND,Bihar,IN, ,25.229996153799998,86.980003213499998,0.000000000000000,0, ,361548,361548,12709550,10,10,1276300.000000000000000, ,Bhagalpur,1,0
